"geneA"	"geneB"	"genePair"	"beta"	"loCI"	"hiCI"	"pvalue"
"t.8.21."	"U2AF2"	"t.8.21._U2AF2"	1.40749656877049	-3.59033448238638	4.18802607042801	0.452620970331993
"t.8.21."	"ZRSR2"	"t.8.21._ZRSR2"	1.40749656877049	-3.59033448238638	4.18802607042801	0.452620970331993
"NPM1"	"SRSF2"	"NPM1_SRSF2"	-1.06289420606325	-6.00378121002011	1.49275304891383	0.452736260715972
"NPM1"	"U2AF2"	"NPM1_U2AF2"	-1.06289420606325	-6.00378121002011	1.49275304891383	0.452736260715972
"NPM1"	"ZRSR2"	"NPM1_ZRSR2"	-1.06289420606325	-6.0037812100201	1.49275304891383	0.452736260715972
"chr11qdel"	"NPM1"	"chr11qdel_NPM1"	-1.06289420606619	-6.00378121002021	1.4927530489138	0.452736260715981
"chr13gain"	"NPM1"	"chr13gain_NPM1"	-1.06289420606619	-6.0037812100202	1.4927530489138	0.452736260715981
"chr17loss"	"NPM1"	"chr17loss_NPM1"	-1.06289420606619	-6.00378121002019	1.4927530489138	0.452736260715981
"chr21gain"	"NPM1"	"chr21gain_NPM1"	-1.06289420606619	-6.00378121002021	1.4927530489138	0.452736260715981
"chr7loss"	"NPM1"	"chr7loss_NPM1"	-1.06289420606619	-6.00378121002021	1.4927530489138	0.452736260715981
"MYC"	"NPM1"	"MYC_NPM1"	-1.06289420606619	-6.00378121002019	1.4927530489138	0.452736260715981
"NF1"	"NPM1"	"NF1_NPM1"	-1.06289420606619	-6.00378121002019	1.4927530489138	0.452736260715981
"DNMT3A"	"TET2"	"DNMT3A_TET2"	0.430986976903284	-0.732904793651359	1.54606234346034	0.456934987733997
"IDH2"	"TP53"	"IDH2_TP53"	-0.973449145711094	-5.86673397780025	1.26252406056502	0.460725676294704
"KIT"	"TET2"	"KIT_TET2"	0.817361106546156	-1.62541271329688	2.90816052669506	0.46295408361877
"SF3B1"	"TET2"	"SF3B1_TET2"	0.817361106546156	-1.62541271329692	2.90816052669506	0.46295408361877
"t.8.21."	"TET2"	"t.8.21._TET2"	0.817361106546156	-1.62541271329688	2.90816052669503	0.46295408361877
"NRAS"	"TET2"	"NRAS_TET2"	-0.966344320081971	-5.87230225448743	1.3512563871121	0.473891166339168
"ABL1"	"DNMT3A"	"ABL1_DNMT3A"	0.8472978603872	-1.70321898714643	3.39867735110506	0.478978727487663
"BCOR"	"DNMT3A"	"BCOR_DNMT3A"	0.8472978603872	-1.70321898714643	3.39867735110506	0.478978727487663
"DNMT3A"	"MYC"	"DNMT3A_MYC"	0.847297860387203	-1.70321898714638	3.39867735110506	0.478978727487663
"DNMT3A"	"U2AF2"	"DNMT3A_U2AF2"	0.847297860387203	-1.70321898714639	3.39867735110506	0.478978727487663
"EZH2"	"FLT3"	"EZH2_FLT3"	-0.682542627311157	-3.0519843505574	1.17969140691477	0.481891901284594
"FLT3"	"NOTCH1"	"FLT3_NOTCH1"	-0.682542627298608	-3.05198435055736	1.17969140691477	0.481891901284597
"FLT3"	"NRAS"	"FLT3_NRAS"	-0.682542627298608	-3.05198435055736	1.17969140691477	0.481891901284597
"IDH1"	"NPM1"	"IDH1_NPM1"	0.622051258876125	-1.29921391652002	2.54449937395078	0.505103549022045
"ABL1"	"ETV6"	"ABL1_ETV6"	1.14209740060784	-3.84126206781496	3.85972530620711	0.528838036643326
"ABL1"	"EZH2"	"ABL1_EZH2"	1.14209740060784	-3.84126206781494	3.85972530620711	0.528838036643326
"ABL1"	"IDH1"	"ABL1_IDH1"	1.14209740060784	-3.84126206781496	3.85972530620712	0.528838036643326
"ABL1"	"NOTCH1"	"ABL1_NOTCH1"	1.14209740060784	-3.84126206781496	3.85972530620712	0.528838036643326
"ABL1"	"NRAS"	"ABL1_NRAS"	1.14209740060784	-3.84126206781496	3.85972530620712	0.528838036643326
"BCOR"	"ETV6"	"BCOR_ETV6"	1.14209740060784	-3.84126206781496	3.85972530620711	0.528838036643326
"BCOR"	"EZH2"	"BCOR_EZH2"	1.14209740060784	-3.84126206781494	3.85972530620711	0.528838036643326
"BCOR"	"IDH1"	"BCOR_IDH1"	1.14209740060784	-3.84126206781496	3.85972530620712	0.528838036643326
"BCOR"	"NOTCH1"	"BCOR_NOTCH1"	1.14209740060784	-3.84126206781496	3.85972530620712	0.528838036643326
"BCOR"	"NRAS"	"BCOR_NRAS"	1.14209740060784	-3.84126206781496	3.85972530620712	0.528838036643326
"chr11qdel"	"ETV6"	"chr11qdel_ETV6"	1.14209740060784	-3.84126206781496	3.85972530620711	0.528838036643326
"chr11qdel"	"EZH2"	"chr11qdel_EZH2"	1.14209740060784	-3.84126206781494	3.85972530620711	0.528838036643326
"chr11qdel"	"IDH1"	"chr11qdel_IDH1"	1.14209740060784	-3.84126206781495	3.85972530620712	0.528838036643326
"chr11qdel"	"NOTCH1"	"chr11qdel_NOTCH1"	1.14209740060784	-3.84126206781496	3.85972530620712	0.528838036643326
"chr13gain"	"ETV6"	"chr13gain_ETV6"	1.14209740060784	-3.84126206781494	3.85972530620711	0.528838036643326
"chr13gain"	"EZH2"	"chr13gain_EZH2"	1.14209740060784	-3.84126206781494	3.85972530620711	0.528838036643326
"chr13gain"	"IDH1"	"chr13gain_IDH1"	1.14209740060784	-3.84126206781496	3.85972530620711	0.528838036643326
"chr13gain"	"NOTCH1"	"chr13gain_NOTCH1"	1.14209740060784	-3.84126206781496	3.85972530620712	0.528838036643326
"chr13gain"	"NRAS"	"chr13gain_NRAS"	1.14209740060784	-3.84126206781496	3.85972530620711	0.528838036643326
"chr17loss"	"ETV6"	"chr17loss_ETV6"	1.14209740060784	-3.84126206781496	3.85972530620711	0.528838036643326
"chr17loss"	"EZH2"	"chr17loss_EZH2"	1.14209740060784	-3.84126206781494	3.85972530620711	0.528838036643326
"chr17loss"	"IDH1"	"chr17loss_IDH1"	1.14209740060784	-3.84126206781496	3.85972530620712	0.528838036643326
"chr17loss"	"NOTCH1"	"chr17loss_NOTCH1"	1.14209740060784	-3.84126206781496	3.85972530620712	0.528838036643326
"chr17loss"	"NRAS"	"chr17loss_NRAS"	1.14209740060784	-3.84126206781496	3.85972530620712	0.528838036643326
"chr21gain"	"ETV6"	"chr21gain_ETV6"	1.14209740060784	-3.84126206781494	3.85972530620711	0.528838036643326
"chr21gain"	"EZH2"	"chr21gain_EZH2"	1.14209740060784	-3.84126206781494	3.85972530620711	0.528838036643326
"chr21gain"	"IDH1"	"chr21gain_IDH1"	1.14209740060784	-3.84126206781496	3.85972530620711	0.528838036643326
"chr21gain"	"NOTCH1"	"chr21gain_NOTCH1"	1.14209740060784	-3.84126206781496	3.85972530620712	0.528838036643326
"chr21gain"	"NRAS"	"chr21gain_NRAS"	1.14209740060784	-3.84126206781496	3.85972530620711	0.528838036643326
"chr7loss"	"ETV6"	"chr7loss_ETV6"	1.14209740060784	-3.84126206781494	3.85972530620711	0.528838036643326
"chr7loss"	"EZH2"	"chr7loss_EZH2"	1.14209740060784	-3.84126206781494	3.85972530620711	0.528838036643326
"chr7loss"	"IDH1"	"chr7loss_IDH1"	1.14209740060784	-3.84126206781496	3.85972530620712	0.528838036643326
"chr7loss"	"NOTCH1"	"chr7loss_NOTCH1"	1.14209740060784	-3.84126206781496	3.85972530620712	0.528838036643326
"chr7loss"	"NRAS"	"chr7loss_NRAS"	1.14209740060784	-3.84126206781496	3.85972530620711	0.528838036643326
"ETV6"	"MYC"	"ETV6_MYC"	1.14209740060785	-3.84126206781496	3.85972530620713	0.528838036643326
"ETV6"	"NF1"	"ETV6_NF1"	1.14209740060785	-3.84126206781496	3.85972530620713	0.528838036643326
"ETV6"	"SRSF2"	"ETV6_SRSF2"	1.14209740060785	-3.84126206781497	3.85972530620713	0.528838036643326
"ETV6"	"U2AF2"	"ETV6_U2AF2"	1.14209740060785	-3.84126206781498	3.85972530620713	0.528838036643326
"ETV6"	"ZRSR2"	"ETV6_ZRSR2"	1.14209740060785	-3.84126206781497	3.85972530620713	0.528838036643326
"EZH2"	"MYC"	"EZH2_MYC"	1.14209740060785	-3.84126206781496	3.85972530620713	0.528838036643326
"EZH2"	"NF1"	"EZH2_NF1"	1.14209740060785	-3.84126206781496	3.85972530620713	0.528838036643326
"EZH2"	"U2AF2"	"EZH2_U2AF2"	1.14209740060785	-3.84126206781498	3.85972530620713	0.528838036643326
"IDH1"	"MYC"	"IDH1_MYC"	1.14209740060785	-3.84126206781496	3.85972530620713	0.528838036643326
"IDH1"	"NF1"	"IDH1_NF1"	1.14209740060785	-3.84126206781496	3.85972530620713	0.528838036643326
"IDH1"	"SRSF2"	"IDH1_SRSF2"	1.14209740060785	-3.84126206781496	3.85972530620713	0.528838036643326
"IDH1"	"U2AF2"	"IDH1_U2AF2"	1.14209740060785	-3.84126206781498	3.85972530620713	0.528838036643326
"IDH1"	"ZRSR2"	"IDH1_ZRSR2"	1.14209740060785	-3.84126206781497	3.85972530620713	0.528838036643326
"MYC"	"NOTCH1"	"MYC_NOTCH1"	1.14209740060784	-3.84126206781496	3.85972530620712	0.528838036643326
"MYC"	"NRAS"	"MYC_NRAS"	1.14209740060784	-3.84126206781496	3.85972530620712	0.528838036643326
"NF1"	"NRAS"	"NF1_NRAS"	1.14209740060784	-3.84126206781496	3.85972530620712	0.528838036643326
"NOTCH1"	"U2AF2"	"NOTCH1_U2AF2"	1.14209740060785	-3.84126206781497	3.85972530620713	0.528838036643326
"NRAS"	"SRSF2"	"NRAS_SRSF2"	1.14209740060785	-3.84126206781497	3.85972530620713	0.528838036643326
"NRAS"	"ZRSR2"	"NRAS_ZRSR2"	1.14209740060785	-3.84126206781498	3.85972530620713	0.528838036643326
"ATM"	"CBL"	"ATM_CBL"	1.05693959226599	-3.91547532785187	3.70104554237401	0.554381538691458
"ATM"	"chr8gain"	"ATM_chr8gain"	1.05693959226599	-3.9154753278518	3.70104554237399	0.554381538691458
"ATM"	"inv.16."	"ATM_inv.16."	1.05693959226599	-3.91547532785187	3.70104554237401	0.554381538691458
"ATM"	"KIT"	"ATM_KIT"	1.05693959226599	-3.91547532785188	3.70104554237401	0.554381538691458
"ATM"	"PHF6"	"ATM_PHF6"	1.05693959226599	-3.91547532785186	3.70104554237401	0.554381538691458
"ATM"	"RUNX1"	"ATM_RUNX1"	1.05693959226599	-3.91547532785186	3.70104554237401	0.554381538691458
"ATM"	"SF3B1"	"ATM_SF3B1"	1.05693959226599	-3.91547532785187	3.70104554237401	0.554381538691458
"CBL"	"chr8gain"	"CBL_chr8gain"	1.05693959226599	-3.9154753278518	3.70104554237401	0.554381538691458
"CBL"	"inv.16."	"CBL_inv.16."	1.05693959226599	-3.91547532785187	3.70104554237401	0.554381538691458
"CBL"	"KIT"	"CBL_KIT"	1.05693959226599	-3.91547532785188	3.70104554237401	0.554381538691458
"CBL"	"PHF6"	"CBL_PHF6"	1.05693959226599	-3.91547532785186	3.70104554237401	0.554381538691458
"CBL"	"RUNX1"	"CBL_RUNX1"	1.05693959226599	-3.91547532785187	3.70104554237401	0.554381538691458
"CBL"	"t.8.21."	"CBL_t.8.21."	1.05693959226599	-3.91547532785188	3.70104554237401	0.554381538691458
"chr8gain"	"inv.16."	"chr8gain_inv.16."	1.05693959226599	-3.91547532785188	3.70104554237401	0.554381538691458
"chr8gain"	"PHF6"	"chr8gain_PHF6"	1.05693959226599	-3.91547532785186	3.70104554237401	0.554381538691458
"chr8gain"	"SF3B1"	"chr8gain_SF3B1"	1.05693959226599	-3.91547532785182	3.70104554237402	0.554381538691458
"chr8gain"	"t.8.21."	"chr8gain_t.8.21."	1.05693959226599	-3.91547532785187	3.70104554237401	0.554381538691458
"inv.16."	"RUNX1"	"inv.16._RUNX1"	1.05693959226599	-3.91547532785186	3.70104554237401	0.554381538691458
"inv.16."	"t.8.21."	"inv.16._t.8.21."	1.05693959226599	-3.91547532785187	3.70104554237401	0.554381538691458
"KIT"	"PHF6"	"KIT_PHF6"	1.05693959226599	-3.91547532785186	3.70104554237401	0.554381538691458
"KIT"	"SF3B1"	"KIT_SF3B1"	1.05693959226599	-3.91547532785188	3.70104554237401	0.554381538691458
"KIT"	"t.8.21."	"KIT_t.8.21."	1.05693959226599	-3.91547532785187	3.70104554237401	0.554381538691458
"PHF6"	"RUNX1"	"PHF6_RUNX1"	1.05693959226599	-3.91547532785186	3.70104554237401	0.554381538691458
"PHF6"	"SF3B1"	"PHF6_SF3B1"	1.05693959226599	-3.91547532785181	3.70104554237401	0.554381538691458
"PHF6"	"t.8.21."	"PHF6_t.8.21."	1.05693959226599	-3.91547532785187	3.70104554237401	0.554381538691458
"RUNX1"	"SF3B1"	"RUNX1_SF3B1"	1.05693959226599	-3.91547532785182	3.70104554237401	0.554381538691458
"RUNX1"	"t.8.21."	"RUNX1_t.8.21."	1.05693959226599	-3.91547532785187	3.70104554237401	0.554381538691458
"SF3B1"	"t.8.21."	"SF3B1_t.8.21."	1.05693959226599	-3.91547532785187	3.70104554237401	0.554381538691458
"DNMT3A"	"NF1"	"DNMT3A_NF1"	-0.824856525914411	-5.76684965603443	1.73468656384416	0.568571947167096
"DNMT3A"	"SRSF2"	"DNMT3A_SRSF2"	-0.824856525914411	-5.76684965603444	1.73468656384416	0.568571947167096
"DNMT3A"	"ZRSR2"	"DNMT3A_ZRSR2"	-0.824856525914411	-5.76684965603444	1.73468656384416	0.568571947167096
"chr11qdel"	"DNMT3A"	"chr11qdel_DNMT3A"	-0.824856525914535	-5.76684965603454	1.73468656384416	0.568571947167102
"chr13gain"	"DNMT3A"	"chr13gain_DNMT3A"	-0.824856525914535	-5.76684965603453	1.73468656384416	0.568571947167102
"chr17loss"	"DNMT3A"	"chr17loss_DNMT3A"	-0.824856525914535	-5.76684965603454	1.73468656384416	0.568571947167102
"chr21gain"	"DNMT3A"	"chr21gain_DNMT3A"	-0.824856525914535	-5.76684965603453	1.73468656384416	0.568571947167102
"chr7loss"	"DNMT3A"	"chr7loss_DNMT3A"	-0.824856525914535	-5.76684965603453	1.73468656384416	0.568571947167102
"ASXL1"	"FLT3"	"ASXL1_FLT3"	-0.359019610897995	-1.70268384733351	0.883515453670033	0.574501674541577
"DNMT3A"	"WT1"	"DNMT3A_WT1"	0.409153788047967	-1.13023263152895	1.82952613570342	0.58160034775713
"ASXL1"	"NPM1"	"ASXL1_NPM1"	-0.360282885315047	-1.83510660487398	0.922009513010029	0.592381084265118
"TP53"	"WT1"	"TP53_WT1"	-0.729079189786008	-5.6275946556385	1.53376916238786	0.595045268454302
"ABL1"	"NPM1"	"ABL1_NPM1"	0.604419064951147	-1.94300287165036	3.1523758315325	0.610750856496489
"ATM"	"TET2"	"ATM_TET2"	-0.697485582158531	-5.61789641781824	1.709627447706	0.623428378132381
"chr8gain"	"TET2"	"chr8gain_TET2"	-0.697485582158531	-5.61789641781826	1.709627447706	0.623428378132381
"inv.16."	"TET2"	"inv.16._TET2"	-0.697485582158531	-5.61789641781824	1.70962744770599	0.623428378132381
"PHF6"	"TET2"	"PHF6_TET2"	-0.697485582158531	-5.61789641781824	1.70962744770599	0.623428378132381
"RUNX1"	"TET2"	"RUNX1_TET2"	-0.697485582158531	-5.61789641781826	1.70962744770599	0.623428378132381
"ATM"	"NRAS"	"ATM_NRAS"	0.791339206739156	-4.16660274052047	3.36400600913801	0.646423126284801
"CBL"	"ETV6"	"CBL_ETV6"	0.791339206739156	-4.16660274052048	3.364006009138	0.646423126284801
"CBL"	"NOTCH1"	"CBL_NOTCH1"	0.791339206739156	-4.16660274052044	3.364006009138	0.646423126284801
"CBL"	"NRAS"	"CBL_NRAS"	0.791339206739156	-4.16660274052048	3.364006009138	0.646423126284801
"inv.16."	"NRAS"	"inv.16._NRAS"	0.791339206739156	-4.16660274052048	3.364006009138	0.646423126284801
"KIT"	"NOTCH1"	"KIT_NOTCH1"	0.791339206739156	-4.16660274052045	3.364006009138	0.646423126284801
"KIT"	"NRAS"	"KIT_NRAS"	0.791339206739156	-4.16660274052048	3.364006009138	0.646423126284801
"ATM"	"ETV6"	"ATM_ETV6"	0.791339206739155	-4.16660274052049	3.36400600913801	0.646423126284807
"ATM"	"EZH2"	"ATM_EZH2"	0.791339206739155	-4.16660274052051	3.36400600913801	0.646423126284807
"ATM"	"IDH1"	"ATM_IDH1"	0.791339206739155	-4.16660274052047	3.36400600913801	0.646423126284807
"ATM"	"NOTCH1"	"ATM_NOTCH1"	0.791339206739155	-4.16660274052045	3.364006009138	0.646423126284807
"chr8gain"	"ETV6"	"chr8gain_ETV6"	0.791339206739155	-4.16660274052048	3.364006009138	0.646423126284807
"chr8gain"	"EZH2"	"chr8gain_EZH2"	0.791339206739155	-4.1666027405205	3.36400600913801	0.646423126284807
"chr8gain"	"IDH1"	"chr8gain_IDH1"	0.791339206739155	-4.16660274052046	3.364006009138	0.646423126284807
"chr8gain"	"NOTCH1"	"chr8gain_NOTCH1"	0.791339206739155	-4.16660274052044	3.364006009138	0.646423126284807
"chr8gain"	"NRAS"	"chr8gain_NRAS"	0.791339206739155	-4.16660274052048	3.364006009138	0.646423126284807
"ETV6"	"inv.16."	"ETV6_inv.16."	0.791339206737999	-4.16660274052051	3.36400600913799	0.646423126284809
"ETV6"	"KIT"	"ETV6_KIT"	0.791339206737999	-4.1666027405204	3.36400600913799	0.646423126284809
"ETV6"	"PHF6"	"ETV6_PHF6"	0.791339206737999	-4.16660274052041	3.36400600913799	0.646423126284809
"ETV6"	"RUNX1"	"ETV6_RUNX1"	0.791339206737999	-4.16660274052041	3.36400600913799	0.646423126284809
"ETV6"	"SF3B1"	"ETV6_SF3B1"	0.791339206737999	-4.16660274052045	3.36400600913801	0.646423126284809
"EZH2"	"inv.16."	"EZH2_inv.16."	0.791339206737999	-4.16660274052051	3.36400600913799	0.646423126284809
"EZH2"	"KIT"	"EZH2_KIT"	0.791339206737999	-4.1666027405204	3.36400600913799	0.646423126284809
"EZH2"	"PHF6"	"EZH2_PHF6"	0.791339206737999	-4.16660274052052	3.36400600913799	0.646423126284809
"EZH2"	"RUNX1"	"EZH2_RUNX1"	0.791339206737999	-4.16660274052051	3.36400600913799	0.646423126284809
"EZH2"	"SF3B1"	"EZH2_SF3B1"	0.791339206737999	-4.16660274052045	3.36400600913801	0.646423126284809
"EZH2"	"t.8.21."	"EZH2_t.8.21."	0.791339206737999	-4.16660274052051	3.36400600913799	0.646423126284809
"IDH1"	"inv.16."	"IDH1_inv.16."	0.791339206737999	-4.16660274052051	3.36400600913799	0.646423126284809
"IDH1"	"KIT"	"IDH1_KIT"	0.791339206737999	-4.16660274052051	3.36400600913799	0.646423126284809
"IDH1"	"PHF6"	"IDH1_PHF6"	0.791339206737999	-4.1666027405204	3.36400600913799	0.646423126284809
"IDH1"	"RUNX1"	"IDH1_RUNX1"	0.791339206737999	-4.16660274052041	3.36400600913799	0.646423126284809
"IDH1"	"t.8.21."	"IDH1_t.8.21."	0.791339206737999	-4.16660274052051	3.36400600913799	0.646423126284809
"NOTCH1"	"PHF6"	"NOTCH1_PHF6"	0.791339206737999	-4.1666027405204	3.36400600913799	0.646423126284809
"NOTCH1"	"t.8.21."	"NOTCH1_t.8.21."	0.791339206737999	-4.16660274052051	3.36400600913799	0.646423126284809
"NRAS"	"PHF6"	"NRAS_PHF6"	0.791339206737999	-4.16660274052051	3.36400600913799	0.646423126284809
"NRAS"	"RUNX1"	"NRAS_RUNX1"	0.791339206737999	-4.1666027405204	3.36400600913799	0.646423126284809
"NRAS"	"SF3B1"	"NRAS_SF3B1"	0.791339206737999	-4.16660274052044	3.36400600913801	0.646423126284809
"NRAS"	"t.8.21."	"NRAS_t.8.21."	0.791339206737999	-4.16660274052052	3.36400600913799	0.646423126284812
"ETV6"	"TET2"	"ETV6_TET2"	0.463647063489563	-1.9221057124547	2.3558355878363	0.657723982362676
"IDH1"	"TET2"	"IDH1_TET2"	0.463647063489563	-1.92210571245475	2.35583558783629	0.657723982362676
"NOTCH1"	"TET2"	"NOTCH1_TET2"	0.463647063489563	-1.92210571245468	2.35583558783629	0.657723982362676
"TET2"	"WT1"	"TET2_WT1"	-0.370596282457341	-2.67316932999179	1.2642027763339	0.683790492031028
"IDH2"	"NPM1"	"IDH2_NPM1"	0.248035736819137	-1.12214991185442	1.54308499980502	0.710615318608518
"ASXL1"	"IDH1"	"ASXL1_IDH1"	-0.520534437875485	-5.43250993156767	1.8239071193835	0.716328675329711
"TP53"	"U2AF2"	"TP53_U2AF2"	0.587786664902119	-4.3749212441216	3.22276272598657	0.72863879421966
"TP53"	"ZRSR2"	"TP53_ZRSR2"	0.587786664902119	-4.37492124412161	3.22276272598657	0.72863879421966
"ABL1"	"TP53"	"ABL1_TP53"	0.587786664892029	-4.37492124412158	3.22276272598656	0.728638794219672
"BCOR"	"TP53"	"BCOR_TP53"	0.587786664892029	-4.37492124412158	3.22276272598656	0.728638794219672
"SRSF2"	"TP53"	"SRSF2_TP53"	0.587786664892029	-4.37492124412158	3.22276272598656	0.728638794219672
"ETV6"	"EZH2"	"ETV6_EZH2"	0.525531771155684	-4.41793707565589	3.02170953693188	0.751672530248706
"ETV6"	"IDH1"	"ETV6_IDH1"	0.525531771155684	-4.4179370756559	3.02170953693188	0.751672530248706
"ETV6"	"NRAS"	"ETV6_NRAS"	0.525531771155684	-4.41793707565592	3.02170953693189	0.751672530248706
"EZH2"	"NRAS"	"EZH2_NRAS"	0.525531771155684	-4.41793707565591	3.02170953693189	0.751672530248706
"IDH1"	"NOTCH1"	"IDH1_NOTCH1"	0.525531771155684	-4.4179370756559	3.02170953693188	0.751672530248706
"IDH1"	"NRAS"	"IDH1_NRAS"	0.525531771155684	-4.41793707565591	3.02170953693189	0.751672530248706
"NOTCH1"	"NRAS"	"NOTCH1_NRAS"	0.525531771155684	-4.41793707565591	3.02170953693189	0.751672530248706
"ATM"	"FLT3"	"ATM_FLT3"	-0.32106908848452	-2.74742154915749	1.74430298016345	0.759317060584069
"CBL"	"FLT3"	"CBL_FLT3"	-0.321069088484519	-2.74742154915753	1.74430298016345	0.759317060584069
"chr8gain"	"FLT3"	"chr8gain_FLT3"	-0.32106908848452	-2.74742154915754	1.74430298016345	0.759317060584069
"FLT3"	"RUNX1"	"FLT3_RUNX1"	-0.321069088471992	-2.74742154915756	1.74430298016343	0.759317060584091
"FLT3"	"SF3B1"	"FLT3_SF3B1"	-0.321069088471992	-2.74742154915756	1.74430298016343	0.759317060584091
"ATM"	"DNMT3A"	"ATM_DNMT3A"	0.31724087469332	-2.11474326052082	2.39142497580102	0.768426156423367
"DNMT3A"	"KIT"	"DNMT3A_KIT"	0.317240874690763	-2.11474326052077	2.39142497580103	0.768426156423376
"ETV6"	"NPM1"	"ETV6_NPM1"	-0.284990280786208	-2.65687197957678	1.58194210278033	0.773487199970634
"NPM1"	"NRAS"	"NPM1_NRAS"	-0.284990280785959	-2.65687197957677	1.58194210278036	0.773487199970634
"EZH2"	"IDH2"	"EZH2_IDH2"	-0.413433277748953	-5.32733676524418	1.93974220319828	0.776132885132059
"IDH1"	"IDH2"	"IDH1_IDH2"	-0.413433277748953	-5.32733676524418	1.93974220319829	0.776132885132059
"BCOR"	"WT1"	"BCOR_WT1"	0.447697871731129	-4.5113331071576	3.06877598752932	0.788107884674516
"chr11qdel"	"WT1"	"chr11qdel_WT1"	0.447697871731129	-4.5113331071576	3.06877598752932	0.788107884674516
"chr13gain"	"WT1"	"chr13gain_WT1"	0.447697871731129	-4.5113331071576	3.06877598752933	0.788107884674516
"chr17loss"	"WT1"	"chr17loss_WT1"	0.447697871731129	-4.5113331071576	3.06877598752932	0.788107884674516
"chr21gain"	"WT1"	"chr21gain_WT1"	0.447697871731129	-4.5113331071576	3.06877598752933	0.788107884674516
"chr7loss"	"WT1"	"chr7loss_WT1"	0.447697871731129	-4.5113331071576	3.06877598752933	0.788107884674516
"MYC"	"WT1"	"MYC_WT1"	0.447697871731129	-4.5113331071576	3.06877598752932	0.788107884674516
"NF1"	"WT1"	"NF1_WT1"	0.447697871731129	-4.5113331071576	3.06877598752932	0.788107884674516
"SRSF2"	"WT1"	"SRSF2_WT1"	0.447697871731129	-4.5113331071576	3.06877598752932	0.788107884674516
"U2AF2"	"WT1"	"U2AF2_WT1"	0.447697871731129	-4.51133310715759	3.06877598752933	0.788107884674516
"WT1"	"ZRSR2"	"WT1_ZRSR2"	0.447697871731437	-4.5113331071576	3.06877598752931	0.788107884674547
"FLT3"	"IDH1"	"FLT3_IDH1"	0.220061884776788	-1.69727284192628	2.13776175848363	0.812086185276026
"ABL1"	"TET2"	"ABL1_TET2"	-0.343771539102824	-5.28958398787673	2.22920853069028	0.821073501568293
"chr11qdel"	"TET2"	"chr11qdel_TET2"	-0.343771539102824	-5.28958398787673	2.22920853069028	0.821073501568293
"chr13gain"	"TET2"	"chr13gain_TET2"	-0.343771539102824	-5.28958398787671	2.22920853069029	0.821073501568293
"chr17loss"	"TET2"	"chr17loss_TET2"	-0.343771539102824	-5.28958398787672	2.22920853069029	0.821073501568293
"chr21gain"	"TET2"	"chr21gain_TET2"	-0.343771539102824	-5.28958398787671	2.22920853069029	0.821073501568293
"chr7loss"	"TET2"	"chr7loss_TET2"	-0.343771539102824	-5.28958398787672	2.22920853069029	0.821073501568293
"MYC"	"TET2"	"MYC_TET2"	-0.343771539102824	-5.28958398787672	2.22920853069029	0.821073501568293
"NF1"	"TET2"	"NF1_TET2"	-0.343771539102824	-5.28958398787672	2.22920853069029	0.821073501568293
"TET2"	"U2AF2"	"TET2_U2AF2"	-0.343771539102825	-5.28958398787677	2.22920853069028	0.821073501568336
"FLT3"	"MYC"	"FLT3_MYC"	0.214147988405632	-2.33066218967768	2.75912450834932	0.855847177217895
"FLT3"	"ZRSR2"	"FLT3_ZRSR2"	0.214147988405632	-2.33066218967768	2.75912450834932	0.855847177217895
"ABL1"	"FLT3"	"ABL1_FLT3"	0.214147988405632	-2.33066218967764	2.75912450834938	0.855847177217918
"BCOR"	"FLT3"	"BCOR_FLT3"	0.214147988405632	-2.33066218967764	2.75912450834938	0.855847177217918
"chr13gain"	"FLT3"	"chr13gain_FLT3"	0.214147988405632	-2.33066218967763	2.75912450834938	0.855847177217918
"ASXL1"	"IDH2"	"ASXL1_IDH2"	-0.162961309509237	-2.46701677830086	1.47081400560041	0.860471649333312
"ASXL1"	"ATM"	"ASXL1_ATM"	-0.253090627664816	-5.17953025048513	2.17883291231132	0.866177121894794
"ASXL1"	"chr8gain"	"ASXL1_chr8gain"	-0.253090627664816	-5.17953025048513	2.17883291231132	0.866177121894794
"ASXL1"	"inv.16."	"ASXL1_inv.16."	-0.253090627664816	-5.17953025048513	2.17883291231132	0.866177121894794
"ASXL1"	"KIT"	"ASXL1_KIT"	-0.253090627664816	-5.17953025048513	2.17883291231132	0.866177121894794
"ASXL1"	"PHF6"	"ASXL1_PHF6"	-0.253090627664816	-5.17953025048515	2.17883291231132	0.866177121894794
"ASXL1"	"RUNX1"	"ASXL1_RUNX1"	-0.253090627664816	-5.17953025048514	2.17883291231132	0.866177121894794
"ASXL1"	"SF3B1"	"ASXL1_SF3B1"	-0.253090627664816	-5.17953025048515	2.17883291231132	0.866177121894794
"ASXL1"	"t.8.21."	"ASXL1_t.8.21."	-0.253090627664816	-5.17953025048514	2.17883291231132	0.866177121894794
"ATM"	"TP53"	"ATM_TP53"	0.236388778056995	-4.70090223177253	2.71460724645902	0.882653341529144
"CBL"	"TP53"	"CBL_TP53"	0.236388778056995	-4.70090223177252	2.71460724645902	0.882653341529144
"chr8gain"	"TP53"	"chr8gain_TP53"	0.236388778056995	-4.70090223177252	2.71460724645902	0.882653341529144
"inv.16."	"TP53"	"inv.16._TP53"	0.236388778056995	-4.70090223177253	2.71460724645902	0.882653341529144
