"geneA"	"geneB"	"genePair"	"beta"	"loCI"	"hiCI"	"pvalue"
"RUNX1"	"TP53"	"RUNX1_TP53"	0.803042851381788	-4.12965523326027	3.24707692488718	0.6369797555251
"FLT3"	"SRSF2"	"FLT3_SRSF2"	-0.575671979290722	-5.46293518620333	1.62937997963603	0.676251478036278
"ASXL1"	"TP53"	"ASXL1_TP53"	-0.538577652559025	-5.43418737917594	1.71959214997536	0.70065632319605
"chr8gain"	"DNMT3A"	"chr8gain_DNMT3A"	-0.555525802683898	-5.49313875604164	1.98953704513935	0.706752241049148
"DNMT3A"	"MYCN"	"DNMT3A_MYCN"	-0.555525802664825	-5.49313875604179	1.98953704513932	0.706752241049169
"DNMT3A"	"NPM1"	"DNMT3A_NPM1"	-0.555525802664825	-5.49313875604186	1.98953704513933	0.706752241049169
"DNMT3A"	"ZRSR2"	"DNMT3A_ZRSR2"	-0.555525802664825	-5.49313875604181	1.98953704513934	0.706752241049169
"CBL"	"DNMT3A"	"CBL_DNMT3A"	-0.555525802683898	-5.49313875604164	1.98953704513935	0.706752241049176
"SRSF2"	"TET2"	"SRSF2_TET2"	-0.308415365240913	-2.58553942743904	1.26408418929053	0.728973792639213
"BCOR"	"FLT3"	"BCOR_FLT3"	0.480288899905909	-4.44888159088048	2.92477120240842	0.769169164008955
"BCORL1"	"FLT3"	"BCORL1_FLT3"	0.480288899905909	-4.44888159088048	2.92477120240842	0.769169164008955
"BCORL1"	"SRSF2"	"BCORL1_SRSF2"	0.480288899905909	-4.44888159088044	2.92477120240845	0.769169164008955
"CSF1R"	"FLT3"	"CSF1R_FLT3"	0.480288899905909	-4.44888159088048	2.92477120240842	0.769169164008955
"CSF1R"	"SRSF2"	"CSF1R_SRSF2"	0.480288899905909	-4.44888159088045	2.92477120240845	0.769169164008955
"FLT3"	"STAG2"	"FLT3_STAG2"	0.480288899905909	-4.44888159088068	2.92477120240843	0.769169164008955
"IDH2"	"JAK2"	"IDH2_JAK2"	0.437059473526373	-4.51014497104091	3.0156809337447	0.791166455201987
"IDH2"	"MYC"	"IDH2_MYC"	0.437059473526373	-4.51014497104091	3.0156809337447	0.791166455201987
"IDH2"	"MYCN"	"IDH2_MYCN"	0.437059473526373	-4.51014497104082	3.01568093374468	0.791166455201987
"IDH2"	"U2AF1"	"IDH2_U2AF1"	0.437059473526373	-4.51014497104087	3.01568093374469	0.791166455201987
"IDH2"	"ZRSR2"	"IDH2_ZRSR2"	0.437059473526373	-4.51014497104086	3.01568093374469	0.791166455201987
"CBL"	"IDH2"	"CBL_IDH2"	0.437059473526223	-4.51014497104084	3.01568093374468	0.791166455201992
"CDKN2A"	"IDH2"	"CDKN2A_IDH2"	0.437059473526223	-4.51014497104084	3.01568093374466	0.791166455201992
"IDH1"	"IDH2"	"IDH1_IDH2"	0.437059473526223	-4.51014497104083	3.01568093374471	0.791166455201992
"ATM"	"DNMT3A"	"ATM_DNMT3A"	0.228456290204856	-2.13448843867933	2.08123136376521	0.821665819621054
"DNMT3A"	"RUNX1"	"DNMT3A_RUNX1"	0.228456290204855	-2.13448843867923	2.08123136376523	0.821665819621054
"ASXL1"	"ATM"	"ASXL1_ATM"	-0.32790687376229	-5.23288489471796	1.98642225287746	0.821695501466557
"ASXL1"	"CDKN2A"	"ASXL1_CDKN2A"	0.279584862219156	-4.66535053080706	2.85014037954875	0.863001260599504
"ASXL1"	"MYC"	"ASXL1_MYC"	0.279584862219156	-4.66535053080705	2.85014037954875	0.863001260599504
"ASXL1"	"MYCN"	"ASXL1_MYCN"	0.279584862219156	-4.66535053080712	2.85014037954875	0.863001260599504
"ASXL1"	"NF1"	"ASXL1_NF1"	0.279584862219156	-4.66535053080707	2.85014037954874	0.863001260599504
"ASXL1"	"NPM1"	"ASXL1_NPM1"	0.279584862219156	-4.66535053080706	2.85014037954875	0.863001260599504
"ASXL1"	"NRAS"	"ASXL1_NRAS"	0.279584862219156	-4.66535053080705	2.85014037954875	0.863001260599504
"ASXL1"	"U2AF1"	"ASXL1_U2AF1"	0.279584862219156	-4.6653505308071	2.85014037954875	0.863001260599504
"ATM"	"SRSF2"	"ATM_SRSF2"	0.219628609206765	-4.69503494338882	2.57757261162427	0.888723716943601
"FLT3"	"RUNX1"	"FLT3_RUNX1"	0.219628609174537	-4.69503494338896	2.57757261162431	0.888723716943621
"IDH2"	"TET2"	"IDH2_TET2"	-0.0863367757015785	-1.78101463543864	1.23640486229199	0.906431330592012
"ATM"	"IDH2"	"ATM_IDH2"	-0.170051464193842	-5.07729739148724	2.15433141125596	0.908955312704638
"CDKN2A"	"TET2"	"CDKN2A_TET2"	-0.163826974157791	-5.10405425706172	2.39024956091718	0.915284085739392
"MYC"	"TET2"	"MYC_TET2"	-0.163826974157791	-5.10405425706173	2.39024956091718	0.915284085739392
"MYCN"	"TET2"	"MYCN_TET2"	-0.163826974157791	-5.10405425706175	2.39024956091719	0.915284085739392
"NF1"	"TET2"	"NF1_TET2"	-0.163826974157791	-5.10405425706171	2.39024956091719	0.915284085739392
"NRAS"	"TET2"	"NRAS_TET2"	-0.163826974157791	-5.10405425706172	2.39024956091719	0.915284085739392
"TET2"	"ZRSR2"	"TET2_ZRSR2"	-0.163826974157748	-5.10405425706194	2.39024956091722	0.915284085739392
"BCORL1"	"IDH2"	"BCORL1_IDH2"	0.0909717782056196	-4.83078020518086	2.50447244731137	0.953368852049526
"CSF1R"	"IDH2"	"CSF1R_IDH2"	0.0909717782056196	-4.83078020518086	2.50447244731137	0.953368852049526
"DNMT3A"	"FLT3"	"DNMT3A_FLT3"	-0.0357180826020791	-1.75727602344864	1.3552176320677	0.962517560196137
"ASXL1"	"BCOR"	"ASXL1_BCOR"	-0.0666913744986722	-4.98617476983877	2.33753622331956	0.965102517716764
"ASXL1"	"CSF1R"	"ASXL1_CSF1R"	-0.0666913744986722	-4.98617476983878	2.33753622331954	0.965102517716764
"DNMT3A"	"TP53"	"DNMT3A_TP53"	-0.0344861760705443	-2.36359487340971	1.70518184544757	0.97146833337002
"FLT3"	"TP53"	"FLT3_TP53"	0.00952388151110411	-4.89576934853892	2.3136263722818	0.994991643701436
